,Bedrijf,Maand nummer,Probability Maand,Dag nummer,Probability Dag,Uur nummer,Probability Uur
36188,Van der Valk Logistics BV,12,1.0,3,1.0,20,0.1354900233057945
36189,Van der Valk Logistics BV,12,1.0,3,1.0,21,0.0461636277974292
36190,Van der Valk Logistics BV,12,1.0,3,1.0,22,0.0106196064569011
36191,Van der Valk Logistics BV,12,1.0,3,1.0,23,0.0
36192,Van der Valk Logistics BV,12,1.0,4,1.0,0,0.0
36193,Van der Valk Logistics BV,12,1.0,4,1.0,1,0.0
36194,Van der Valk Logistics BV,12,1.0,4,1.0,2,0.0180718626981917
36195,Van der Valk Logistics BV,12,1.0,4,1.0,3,0.0156632113529111
36196,Van der Valk Logistics BV,12,1.0,4,1.0,4,0.0132289126513726
36197,Van der Valk Logistics BV,12,1.0,4,1.0,5,0.0282064441029714
36198,Van der Valk Logistics BV,12,1.0,4,1.0,6,0.0086872455444295
36199,Van der Valk Logistics BV,12,1.0,4,1.0,7,0.0046999605827403
36200,Van der Valk Logistics BV,12,1.0,4,1.0,8,0.0036178833712256
36201,Van der Valk Logistics BV,12,1.0,4,1.0,9,0.0039502997997184
36202,Van der Valk Logistics BV,12,1.0,4,1.0,10,0.0143229565887786
36203,Van der Valk Logistics BV,12,1.0,4,1.0,11,0.0011337374650254
36204,Van der Valk Logistics BV,12,1.0,4,1.0,12,0.0071291270542272
36205,Van der Valk Logistics BV,12,1.0,4,1.0,13,0.0343583830891204
36206,Van der Valk Logistics BV,12,1.0,4,1.0,14,0.0099048220781301
36207,Van der Valk Logistics BV,12,1.0,4,1.0,15,0.0632457822174093
36208,Van der Valk Logistics BV,12,1.0,4,1.0,16,0.0823746584294746
36209,Van der Valk Logistics BV,12,1.0,4,1.0,17,0.1808468685048946
36210,Van der Valk Logistics BV,12,1.0,4,1.0,18,0.2128328172573408
36211,Van der Valk Logistics BV,12,1.0,4,1.0,19,0.1054517696519128
36212,Van der Valk Logistics BV,12,1.0,4,1.0,20,0.1354900233057945
36213,Van der Valk Logistics BV,12,1.0,4,1.0,21,0.0461636277974292
36214,Van der Valk Logistics BV,12,1.0,4,1.0,22,0.0106196064569011
36215,Van der Valk Logistics BV,12,1.0,4,1.0,23,0.0
36216,Van der Valk Logistics BV,12,1.0,5,1.0,0,0.0
36217,Van der Valk Logistics BV,12,1.0,5,1.0,1,0.0
36218,Van der Valk Logistics BV,12,1.0,5,1.0,2,0.0180718626981917
36219,Van der Valk Logistics BV,12,1.0,5,1.0,3,0.0156632113529111
36220,Van der Valk Logistics BV,12,1.0,5,1.0,4,0.0132289126513726
36221,Van der Valk Logistics BV,12,1.0,5,1.0,5,0.0282064441029714
36222,Van der Valk Logistics BV,12,1.0,5,1.0,6,0.0086872455444295
36223,Van der Valk Logistics BV,12,1.0,5,1.0,7,0.0046999605827403
36224,Van der Valk Logistics BV,12,1.0,5,1.0,8,0.0036178833712256
36225,Van der Valk Logistics BV,12,1.0,5,1.0,9,0.0039502997997184
36226,Van der Valk Logistics BV,12,1.0,5,1.0,10,0.0143229565887786
36227,Van der Valk Logistics BV,12,1.0,5,1.0,11,0.0011337374650254
36228,Van der Valk Logistics BV,12,1.0,5,1.0,12,0.0071291270542272
36229,Van der Valk Logistics BV,12,1.0,5,1.0,13,0.0343583830891204
36230,Van der Valk Logistics BV,12,1.0,5,1.0,14,0.0099048220781301
36231,Van der Valk Logistics BV,12,1.0,5,1.0,15,0.0632457822174093
36232,Van der Valk Logistics BV,12,1.0,5,1.0,16,0.0823746584294746
36233,Van der Valk Logistics BV,12,1.0,5,1.0,17,0.1808468685048946
36234,Van der Valk Logistics BV,12,1.0,5,1.0,18,0.2128328172573408
36235,Van der Valk Logistics BV,12,1.0,5,1.0,19,0.1054517696519128
36236,Van der Valk Logistics BV,12,1.0,5,1.0,20,0.1354900233057945
36237,Van der Valk Logistics BV,12,1.0,5,1.0,21,0.0461636277974292
36238,Van der Valk Logistics BV,12,1.0,5,1.0,22,0.0106196064569011
36239,Van der Valk Logistics BV,12,1.0,5,1.0,23,0.0
36240,Van der Valk Logistics BV,12,1.0,6,1.0,0,0.0
36241,Van der Valk Logistics BV,12,1.0,6,1.0,1,0.0
36242,Van der Valk Logistics BV,12,1.0,6,1.0,2,0.0180718626981917
36243,Van der Valk Logistics BV,12,1.0,6,1.0,3,0.0156632113529111
36244,Van der Valk Logistics BV,12,1.0,6,1.0,4,0.0132289126513726
36245,Van der Valk Logistics BV,12,1.0,6,1.0,5,0.0282064441029714
36246,Van der Valk Logistics BV,12,1.0,6,1.0,6,0.0086872455444295
36247,Van der Valk Logistics BV,12,1.0,6,1.0,7,0.0046999605827403
36248,Van der Valk Logistics BV,12,1.0,6,1.0,8,0.0036178833712256
36249,Van der Valk Logistics BV,12,1.0,6,1.0,9,0.0039502997997184
36250,Van der Valk Logistics BV,12,1.0,6,1.0,10,0.0143229565887786
36251,Van der Valk Logistics BV,12,1.0,6,1.0,11,0.0011337374650254
36252,Van der Valk Logistics BV,12,1.0,6,1.0,12,0.0071291270542272
36253,Van der Valk Logistics BV,12,1.0,6,1.0,13,0.0343583830891204
36254,Van der Valk Logistics BV,12,1.0,6,1.0,14,0.0099048220781301
36255,Van der Valk Logistics BV,12,1.0,6,1.0,15,0.0632457822174093
36256,Van der Valk Logistics BV,12,1.0,6,1.0,16,0.0823746584294746
36257,Van der Valk Logistics BV,12,1.0,6,1.0,17,0.1808468685048946
36258,Van der Valk Logistics BV,12,1.0,6,1.0,18,0.2128328172573408
36259,Van der Valk Logistics BV,12,1.0,6,1.0,19,0.1054517696519128
36260,Van der Valk Logistics BV,12,1.0,6,1.0,20,0.1354900233057945
36261,Van der Valk Logistics BV,12,1.0,6,1.0,21,0.0461636277974292
36262,Van der Valk Logistics BV,12,1.0,6,1.0,22,0.0106196064569011
36263,Van der Valk Logistics BV,12,1.0,6,1.0,23,0.0
36264,Van der Valk Logistics BV,12,1.0,7,1.0,0,0.0
36265,Van der Valk Logistics BV,12,1.0,7,1.0,1,0.0
36266,Van der Valk Logistics BV,12,1.0,7,1.0,2,0.0180718626981917
36267,Van der Valk Logistics BV,12,1.0,7,1.0,3,0.0156632113529111
36268,Van der Valk Logistics BV,12,1.0,7,1.0,4,0.0132289126513726
36269,Van der Valk Logistics BV,12,1.0,7,1.0,5,0.0282064441029714
36270,Van der Valk Logistics BV,12,1.0,7,1.0,6,0.0086872455444295
36271,Van der Valk Logistics BV,12,1.0,7,1.0,7,0.0046999605827403
36272,Van der Valk Logistics BV,12,1.0,7,1.0,8,0.0036178833712256
36273,Van der Valk Logistics BV,12,1.0,7,1.0,9,0.0039502997997184
36274,Van der Valk Logistics BV,12,1.0,7,1.0,10,0.0143229565887786
36275,Van der Valk Logistics BV,12,1.0,7,1.0,11,0.0011337374650254
36276,Van der Valk Logistics BV,12,1.0,7,1.0,12,0.0071291270542272
36277,Van der Valk Logistics BV,12,1.0,7,1.0,13,0.0343583830891204
36278,Van der Valk Logistics BV,12,1.0,7,1.0,14,0.0099048220781301
36279,Van der Valk Logistics BV,12,1.0,7,1.0,15,0.0632457822174093
36280,Van der Valk Logistics BV,12,1.0,7,1.0,16,0.0823746584294746
36281,Van der Valk Logistics BV,12,1.0,7,1.0,17,0.1808468685048946
36282,Van der Valk Logistics BV,12,1.0,7,1.0,18,0.2128328172573408
36283,Van der Valk Logistics BV,12,1.0,7,1.0,19,0.1054517696519128
36284,Van der Valk Logistics BV,12,1.0,7,1.0,20,0.1354900233057945
36285,Van der Valk Logistics BV,12,1.0,7,1.0,21,0.0461636277974292
36286,Van der Valk Logistics BV,12,1.0,7,1.0,22,0.0106196064569011
36287,Van der Valk Logistics BV,12,1.0,7,1.0,23,0.0
36288,Aviat Networks Hollang BV,1,1.0,1,1.0,0,0.0
36289,Aviat Networks Hollang BV,1,1.0,1,1.0,1,0.0
36290,Aviat Networks Hollang BV,1,1.0,1,1.0,2,0.0180718626981917
36291,Aviat Networks Hollang BV,1,1.0,1,1.0,3,0.0156632113529111
36292,Aviat Networks Hollang BV,1,1.0,1,1.0,4,0.0132289126513726
36293,Aviat Networks Hollang BV,1,1.0,1,1.0,5,0.0282064441029714
36294,Aviat Networks Hollang BV,1,1.0,1,1.0,6,0.0086872455444295
36295,Aviat Networks Hollang BV,1,1.0,1,1.0,7,0.0046999605827403
36296,Aviat Networks Hollang BV,1,1.0,1,1.0,8,0.0036178833712256
36297,Aviat Networks Hollang BV,1,1.0,1,1.0,9,0.0039502997997184
36298,Aviat Networks Hollang BV,1,1.0,1,1.0,10,0.0143229565887786
36299,Aviat Networks Hollang BV,1,1.0,1,1.0,11,0.0011337374650254
36300,Aviat Networks Hollang BV,1,1.0,1,1.0,12,0.0071291270542272
36301,Aviat Networks Hollang BV,1,1.0,1,1.0,13,0.0343583830891204
36302,Aviat Networks Hollang BV,1,1.0,1,1.0,14,0.0099048220781301
36303,Aviat Networks Hollang BV,1,1.0,1,1.0,15,0.0632457822174093
36304,Aviat Networks Hollang BV,1,1.0,1,1.0,16,0.0823746584294746
36305,Aviat Networks Hollang BV,1,1.0,1,1.0,17,0.1808468685048946
36306,Aviat Networks Hollang BV,1,1.0,1,1.0,18,0.2128328172573408
36307,Aviat Networks Hollang BV,1,1.0,1,1.0,19,0.1054517696519128
36308,Aviat Networks Hollang BV,1,1.0,1,1.0,20,0.1354900233057945
36309,Aviat Networks Hollang BV,1,1.0,1,1.0,21,0.0461636277974292
36310,Aviat Networks Hollang BV,1,1.0,1,1.0,22,0.0106196064569011
36311,Aviat Networks Hollang BV,1,1.0,1,1.0,23,0.0
36312,Aviat Networks Hollang BV,1,1.0,2,1.0,0,0.0
36313,Aviat Networks Hollang BV,1,1.0,2,1.0,1,0.0
36314,Aviat Networks Hollang BV,1,1.0,2,1.0,2,0.0180718626981917
36315,Aviat Networks Hollang BV,1,1.0,2,1.0,3,0.0156632113529111
36316,Aviat Networks Hollang BV,1,1.0,2,1.0,4,0.0132289126513726
36317,Aviat Networks Hollang BV,1,1.0,2,1.0,5,0.0282064441029714
36318,Aviat Networks Hollang BV,1,1.0,2,1.0,6,0.0086872455444295
36319,Aviat Networks Hollang BV,1,1.0,2,1.0,7,0.0046999605827403
36320,Aviat Networks Hollang BV,1,1.0,2,1.0,8,0.0036178833712256
36321,Aviat Networks Hollang BV,1,1.0,2,1.0,9,0.0039502997997184
36322,Aviat Networks Hollang BV,1,1.0,2,1.0,10,0.0143229565887786
36323,Aviat Networks Hollang BV,1,1.0,2,1.0,11,0.0011337374650254
36324,Aviat Networks Hollang BV,1,1.0,2,1.0,12,0.0071291270542272
36325,Aviat Networks Hollang BV,1,1.0,2,1.0,13,0.0343583830891204
36326,Aviat Networks Hollang BV,1,1.0,2,1.0,14,0.0099048220781301
36327,Aviat Networks Hollang BV,1,1.0,2,1.0,15,0.0632457822174093
36328,Aviat Networks Hollang BV,1,1.0,2,1.0,16,0.0823746584294746
36329,Aviat Networks Hollang BV,1,1.0,2,1.0,17,0.1808468685048946
36330,Aviat Networks Hollang BV,1,1.0,2,1.0,18,0.2128328172573408
36331,Aviat Networks Hollang BV,1,1.0,2,1.0,19,0.1054517696519128
36332,Aviat Networks Hollang BV,1,1.0,2,1.0,20,0.1354900233057945
36333,Aviat Networks Hollang BV,1,1.0,2,1.0,21,0.0461636277974292
36334,Aviat Networks Hollang BV,1,1.0,2,1.0,22,0.0106196064569011
36335,Aviat Networks Hollang BV,1,1.0,2,1.0,23,0.0
36336,Aviat Networks Hollang BV,1,1.0,3,1.0,0,0.0
36337,Aviat Networks Hollang BV,1,1.0,3,1.0,1,0.0
36338,Aviat Networks Hollang BV,1,1.0,3,1.0,2,0.0180718626981917
36339,Aviat Networks Hollang BV,1,1.0,3,1.0,3,0.0156632113529111
36340,Aviat Networks Hollang BV,1,1.0,3,1.0,4,0.0132289126513726
36341,Aviat Networks Hollang BV,1,1.0,3,1.0,5,0.0282064441029714
36342,Aviat Networks Hollang BV,1,1.0,3,1.0,6,0.0086872455444295
36343,Aviat Networks Hollang BV,1,1.0,3,1.0,7,0.0046999605827403
36344,Aviat Networks Hollang BV,1,1.0,3,1.0,8,0.0036178833712256
36345,Aviat Networks Hollang BV,1,1.0,3,1.0,9,0.0039502997997184
36346,Aviat Networks Hollang BV,1,1.0,3,1.0,10,0.0143229565887786
36347,Aviat Networks Hollang BV,1,1.0,3,1.0,11,0.0011337374650254
36348,Aviat Networks Hollang BV,1,1.0,3,1.0,12,0.0071291270542272
36349,Aviat Networks Hollang BV,1,1.0,3,1.0,13,0.0343583830891204
36350,Aviat Networks Hollang BV,1,1.0,3,1.0,14,0.0099048220781301
36351,Aviat Networks Hollang BV,1,1.0,3,1.0,15,0.0632457822174093
36352,Aviat Networks Hollang BV,1,1.0,3,1.0,16,0.0823746584294746
36353,Aviat Networks Hollang BV,1,1.0,3,1.0,17,0.1808468685048946
36354,Aviat Networks Hollang BV,1,1.0,3,1.0,18,0.2128328172573408
36355,Aviat Networks Hollang BV,1,1.0,3,1.0,19,0.1054517696519128
36356,Aviat Networks Hollang BV,1,1.0,3,1.0,20,0.1354900233057945
36357,Aviat Networks Hollang BV,1,1.0,3,1.0,21,0.0461636277974292
36358,Aviat Networks Hollang BV,1,1.0,3,1.0,22,0.0106196064569011
36359,Aviat Networks Hollang BV,1,1.0,3,1.0,23,0.0
36360,Aviat Networks Hollang BV,1,1.0,4,1.0,0,0.0
36361,Aviat Networks Hollang BV,1,1.0,4,1.0,1,0.0
36362,Aviat Networks Hollang BV,1,1.0,4,1.0,2,0.0180718626981917
36363,Aviat Networks Hollang BV,1,1.0,4,1.0,3,0.0156632113529111
36364,Aviat Networks Hollang BV,1,1.0,4,1.0,4,0.0132289126513726
36365,Aviat Networks Hollang BV,1,1.0,4,1.0,5,0.0282064441029714
36366,Aviat Networks Hollang BV,1,1.0,4,1.0,6,0.0086872455444295
36367,Aviat Networks Hollang BV,1,1.0,4,1.0,7,0.0046999605827403
36368,Aviat Networks Hollang BV,1,1.0,4,1.0,8,0.0036178833712256
36369,Aviat Networks Hollang BV,1,1.0,4,1.0,9,0.0039502997997184
36370,Aviat Networks Hollang BV,1,1.0,4,1.0,10,0.0143229565887786
36371,Aviat Networks Hollang BV,1,1.0,4,1.0,11,0.0011337374650254
36372,Aviat Networks Hollang BV,1,1.0,4,1.0,12,0.0071291270542272
36373,Aviat Networks Hollang BV,1,1.0,4,1.0,13,0.0343583830891204
36374,Aviat Networks Hollang BV,1,1.0,4,1.0,14,0.0099048220781301
36375,Aviat Networks Hollang BV,1,1.0,4,1.0,15,0.0632457822174093
36376,Aviat Networks Hollang BV,1,1.0,4,1.0,16,0.0823746584294746
36377,Aviat Networks Hollang BV,1,1.0,4,1.0,17,0.1808468685048946
36378,Aviat Networks Hollang BV,1,1.0,4,1.0,18,0.2128328172573408
36379,Aviat Networks Hollang BV,1,1.0,4,1.0,19,0.1054517696519128
36380,Aviat Networks Hollang BV,1,1.0,4,1.0,20,0.1354900233057945
36381,Aviat Networks Hollang BV,1,1.0,4,1.0,21,0.0461636277974292
36382,Aviat Networks Hollang BV,1,1.0,4,1.0,22,0.0106196064569011
36383,Aviat Networks Hollang BV,1,1.0,4,1.0,23,0.0
36384,Aviat Networks Hollang BV,1,1.0,5,1.0,0,0.0
36385,Aviat Networks Hollang BV,1,1.0,5,1.0,1,0.0
36386,Aviat Networks Hollang BV,1,1.0,5,1.0,2,0.0180718626981917
36387,Aviat Networks Hollang BV,1,1.0,5,1.0,3,0.0156632113529111
36388,Aviat Networks Hollang BV,1,1.0,5,1.0,4,0.0132289126513726
36389,Aviat Networks Hollang BV,1,1.0,5,1.0,5,0.0282064441029714
36390,Aviat Networks Hollang BV,1,1.0,5,1.0,6,0.0086872455444295
36391,Aviat Networks Hollang BV,1,1.0,5,1.0,7,0.0046999605827403
36392,Aviat Networks Hollang BV,1,1.0,5,1.0,8,0.0036178833712256
36393,Aviat Networks Hollang BV,1,1.0,5,1.0,9,0.0039502997997184
36394,Aviat Networks Hollang BV,1,1.0,5,1.0,10,0.0143229565887786
36395,Aviat Networks Hollang BV,1,1.0,5,1.0,11,0.0011337374650254
36396,Aviat Networks Hollang BV,1,1.0,5,1.0,12,0.0071291270542272
36397,Aviat Networks Hollang BV,1,1.0,5,1.0,13,0.0343583830891204
36398,Aviat Networks Hollang BV,1,1.0,5,1.0,14,0.0099048220781301
36399,Aviat Networks Hollang BV,1,1.0,5,1.0,15,0.0632457822174093
36400,Aviat Networks Hollang BV,1,1.0,5,1.0,16,0.0823746584294746
36401,Aviat Networks Hollang BV,1,1.0,5,1.0,17,0.1808468685048946
36402,Aviat Networks Hollang BV,1,1.0,5,1.0,18,0.2128328172573408
36403,Aviat Networks Hollang BV,1,1.0,5,1.0,19,0.1054517696519128
36404,Aviat Networks Hollang BV,1,1.0,5,1.0,20,0.1354900233057945
36405,Aviat Networks Hollang BV,1,1.0,5,1.0,21,0.0461636277974292
36406,Aviat Networks Hollang BV,1,1.0,5,1.0,22,0.0106196064569011
36407,Aviat Networks Hollang BV,1,1.0,5,1.0,23,0.0
36408,Aviat Networks Hollang BV,1,1.0,6,1.0,0,0.0
36409,Aviat Networks Hollang BV,1,1.0,6,1.0,1,0.0
36410,Aviat Networks Hollang BV,1,1.0,6,1.0,2,0.0180718626981917
36411,Aviat Networks Hollang BV,1,1.0,6,1.0,3,0.0156632113529111
36412,Aviat Networks Hollang BV,1,1.0,6,1.0,4,0.0132289126513726
36413,Aviat Networks Hollang BV,1,1.0,6,1.0,5,0.0282064441029714
36414,Aviat Networks Hollang BV,1,1.0,6,1.0,6,0.0086872455444295
36415,Aviat Networks Hollang BV,1,1.0,6,1.0,7,0.0046999605827403
36416,Aviat Networks Hollang BV,1,1.0,6,1.0,8,0.0036178833712256
36417,Aviat Networks Hollang BV,1,1.0,6,1.0,9,0.0039502997997184
36418,Aviat Networks Hollang BV,1,1.0,6,1.0,10,0.0143229565887786
36419,Aviat Networks Hollang BV,1,1.0,6,1.0,11,0.0011337374650254
36420,Aviat Networks Hollang BV,1,1.0,6,1.0,12,0.0071291270542272
36421,Aviat Networks Hollang BV,1,1.0,6,1.0,13,0.0343583830891204
36422,Aviat Networks Hollang BV,1,1.0,6,1.0,14,0.0099048220781301
36423,Aviat Networks Hollang BV,1,1.0,6,1.0,15,0.0632457822174093
36424,Aviat Networks Hollang BV,1,1.0,6,1.0,16,0.0823746584294746
36425,Aviat Networks Hollang BV,1,1.0,6,1.0,17,0.1808468685048946
36426,Aviat Networks Hollang BV,1,1.0,6,1.0,18,0.2128328172573408
36427,Aviat Networks Hollang BV,1,1.0,6,1.0,19,0.1054517696519128
36428,Aviat Networks Hollang BV,1,1.0,6,1.0,20,0.1354900233057945
36429,Aviat Networks Hollang BV,1,1.0,6,1.0,21,0.0461636277974292
36430,Aviat Networks Hollang BV,1,1.0,6,1.0,22,0.0106196064569011
36431,Aviat Networks Hollang BV,1,1.0,6,1.0,23,0.0
36432,Aviat Networks Hollang BV,1,1.0,7,1.0,0,0.0
36433,Aviat Networks Hollang BV,1,1.0,7,1.0,1,0.0
36434,Aviat Networks Hollang BV,1,1.0,7,1.0,2,0.0180718626981917
36435,Aviat Networks Hollang BV,1,1.0,7,1.0,3,0.0156632113529111
36436,Aviat Networks Hollang BV,1,1.0,7,1.0,4,0.0132289126513726
36437,Aviat Networks Hollang BV,1,1.0,7,1.0,5,0.0282064441029714
36438,Aviat Networks Hollang BV,1,1.0,7,1.0,6,0.0086872455444295
36439,Aviat Networks Hollang BV,1,1.0,7,1.0,7,0.0046999605827403
36440,Aviat Networks Hollang BV,1,1.0,7,1.0,8,0.0036178833712256
36441,Aviat Networks Hollang BV,1,1.0,7,1.0,9,0.0039502997997184
36442,Aviat Networks Hollang BV,1,1.0,7,1.0,10,0.0143229565887786
36443,Aviat Networks Hollang BV,1,1.0,7,1.0,11,0.0011337374650254
36444,Aviat Networks Hollang BV,1,1.0,7,1.0,12,0.0071291270542272
36445,Aviat Networks Hollang BV,1,1.0,7,1.0,13,0.0343583830891204
36446,Aviat Networks Hollang BV,1,1.0,7,1.0,14,0.0099048220781301
36447,Aviat Networks Hollang BV,1,1.0,7,1.0,15,0.0632457822174093
36448,Aviat Networks Hollang BV,1,1.0,7,1.0,16,0.0823746584294746
36449,Aviat Networks Hollang BV,1,1.0,7,1.0,17,0.1808468685048946
36450,Aviat Networks Hollang BV,1,1.0,7,1.0,18,0.2128328172573408
36451,Aviat Networks Hollang BV,1,1.0,7,1.0,19,0.1054517696519128
36452,Aviat Networks Hollang BV,1,1.0,7,1.0,20,0.1354900233057945
36453,Aviat Networks Hollang BV,1,1.0,7,1.0,21,0.0461636277974292
36454,Aviat Networks Hollang BV,1,1.0,7,1.0,22,0.0106196064569011
36455,Aviat Networks Hollang BV,1,1.0,7,1.0,23,0.0
36456,Aviat Networks Hollang BV,2,1.0,1,1.0,0,0.0
36457,Aviat Networks Hollang BV,2,1.0,1,1.0,1,0.0
36458,Aviat Networks Hollang BV,2,1.0,1,1.0,2,0.0180718626981917
36459,Aviat Networks Hollang BV,2,1.0,1,1.0,3,0.0156632113529111
36460,Aviat Networks Hollang BV,2,1.0,1,1.0,4,0.0132289126513726
36461,Aviat Networks Hollang BV,2,1.0,1,1.0,5,0.0282064441029714
36462,Aviat Networks Hollang BV,2,1.0,1,1.0,6,0.0086872455444295
36463,Aviat Networks Hollang BV,2,1.0,1,1.0,7,0.0046999605827403
36464,Aviat Networks Hollang BV,2,1.0,1,1.0,8,0.0036178833712256
36465,Aviat Networks Hollang BV,2,1.0,1,1.0,9,0.0039502997997184
36466,Aviat Networks Hollang BV,2,1.0,1,1.0,10,0.0143229565887786
36467,Aviat Networks Hollang BV,2,1.0,1,1.0,11,0.0011337374650254
36468,Aviat Networks Hollang BV,2,1.0,1,1.0,12,0.0071291270542272
36469,Aviat Networks Hollang BV,2,1.0,1,1.0,13,0.0343583830891204
36470,Aviat Networks Hollang BV,2,1.0,1,1.0,14,0.0099048220781301
36471,Aviat Networks Hollang BV,2,1.0,1,1.0,15,0.0632457822174093
36472,Aviat Networks Hollang BV,2,1.0,1,1.0,16,0.0823746584294746
36473,Aviat Networks Hollang BV,2,1.0,1,1.0,17,0.1808468685048946
36474,Aviat Networks Hollang BV,2,1.0,1,1.0,18,0.2128328172573408
36475,Aviat Networks Hollang BV,2,1.0,1,1.0,19,0.1054517696519128
36476,Aviat Networks Hollang BV,2,1.0,1,1.0,20,0.1354900233057945
36477,Aviat Networks Hollang BV,2,1.0,1,1.0,21,0.0461636277974292
36478,Aviat Networks Hollang BV,2,1.0,1,1.0,22,0.0106196064569011
36479,Aviat Networks Hollang BV,2,1.0,1,1.0,23,0.0
36480,Aviat Networks Hollang BV,2,1.0,2,1.0,0,0.0
36481,Aviat Networks Hollang BV,2,1.0,2,1.0,1,0.0
36482,Aviat Networks Hollang BV,2,1.0,2,1.0,2,0.0180718626981917
36483,Aviat Networks Hollang BV,2,1.0,2,1.0,3,0.0156632113529111
36484,Aviat Networks Hollang BV,2,1.0,2,1.0,4,0.0132289126513726
36485,Aviat Networks Hollang BV,2,1.0,2,1.0,5,0.0282064441029714
36486,Aviat Networks Hollang BV,2,1.0,2,1.0,6,0.0086872455444295
36487,Aviat Networks Hollang BV,2,1.0,2,1.0,7,0.0046999605827403
36488,Aviat Networks Hollang BV,2,1.0,2,1.0,8,0.0036178833712256
36489,Aviat Networks Hollang BV,2,1.0,2,1.0,9,0.0039502997997184
36490,Aviat Networks Hollang BV,2,1.0,2,1.0,10,0.0143229565887786
36491,Aviat Networks Hollang BV,2,1.0,2,1.0,11,0.0011337374650254
36492,Aviat Networks Hollang BV,2,1.0,2,1.0,12,0.0071291270542272
36493,Aviat Networks Hollang BV,2,1.0,2,1.0,13,0.0343583830891204
36494,Aviat Networks Hollang BV,2,1.0,2,1.0,14,0.0099048220781301
36495,Aviat Networks Hollang BV,2,1.0,2,1.0,15,0.0632457822174093
36496,Aviat Networks Hollang BV,2,1.0,2,1.0,16,0.0823746584294746
36497,Aviat Networks Hollang BV,2,1.0,2,1.0,17,0.1808468685048946
36498,Aviat Networks Hollang BV,2,1.0,2,1.0,18,0.2128328172573408
36499,Aviat Networks Hollang BV,2,1.0,2,1.0,19,0.1054517696519128
36500,Aviat Networks Hollang BV,2,1.0,2,1.0,20,0.1354900233057945
36501,Aviat Networks Hollang BV,2,1.0,2,1.0,21,0.0461636277974292
36502,Aviat Networks Hollang BV,2,1.0,2,1.0,22,0.0106196064569011
36503,Aviat Networks Hollang BV,2,1.0,2,1.0,23,0.0
36504,Aviat Networks Hollang BV,2,1.0,3,1.0,0,0.0
36505,Aviat Networks Hollang BV,2,1.0,3,1.0,1,0.0
36506,Aviat Networks Hollang BV,2,1.0,3,1.0,2,0.0180718626981917
36507,Aviat Networks Hollang BV,2,1.0,3,1.0,3,0.0156632113529111
36508,Aviat Networks Hollang BV,2,1.0,3,1.0,4,0.0132289126513726
36509,Aviat Networks Hollang BV,2,1.0,3,1.0,5,0.0282064441029714
36510,Aviat Networks Hollang BV,2,1.0,3,1.0,6,0.0086872455444295
36511,Aviat Networks Hollang BV,2,1.0,3,1.0,7,0.0046999605827403
36512,Aviat Networks Hollang BV,2,1.0,3,1.0,8,0.0036178833712256
36513,Aviat Networks Hollang BV,2,1.0,3,1.0,9,0.0039502997997184
36514,Aviat Networks Hollang BV,2,1.0,3,1.0,10,0.0143229565887786
36515,Aviat Networks Hollang BV,2,1.0,3,1.0,11,0.0011337374650254
36516,Aviat Networks Hollang BV,2,1.0,3,1.0,12,0.0071291270542272
36517,Aviat Networks Hollang BV,2,1.0,3,1.0,13,0.0343583830891204
36518,Aviat Networks Hollang BV,2,1.0,3,1.0,14,0.0099048220781301
36519,Aviat Networks Hollang BV,2,1.0,3,1.0,15,0.0632457822174093
36520,Aviat Networks Hollang BV,2,1.0,3,1.0,16,0.0823746584294746
36521,Aviat Networks Hollang BV,2,1.0,3,1.0,17,0.1808468685048946
36522,Aviat Networks Hollang BV,2,1.0,3,1.0,18,0.2128328172573408
36523,Aviat Networks Hollang BV,2,1.0,3,1.0,19,0.1054517696519128
36524,Aviat Networks Hollang BV,2,1.0,3,1.0,20,0.1354900233057945
36525,Aviat Networks Hollang BV,2,1.0,3,1.0,21,0.0461636277974292
36526,Aviat Networks Hollang BV,2,1.0,3,1.0,22,0.0106196064569011
36527,Aviat Networks Hollang BV,2,1.0,3,1.0,23,0.0
36528,Aviat Networks Hollang BV,2,1.0,4,1.0,0,0.0
36529,Aviat Networks Hollang BV,2,1.0,4,1.0,1,0.0
36530,Aviat Networks Hollang BV,2,1.0,4,1.0,2,0.0180718626981917
36531,Aviat Networks Hollang BV,2,1.0,4,1.0,3,0.0156632113529111
36532,Aviat Networks Hollang BV,2,1.0,4,1.0,4,0.0132289126513726
36533,Aviat Networks Hollang BV,2,1.0,4,1.0,5,0.0282064441029714
36534,Aviat Networks Hollang BV,2,1.0,4,1.0,6,0.0086872455444295
36535,Aviat Networks Hollang BV,2,1.0,4,1.0,7,0.0046999605827403
36536,Aviat Networks Hollang BV,2,1.0,4,1.0,8,0.0036178833712256
36537,Aviat Networks Hollang BV,2,1.0,4,1.0,9,0.0039502997997184
36538,Aviat Networks Hollang BV,2,1.0,4,1.0,10,0.0143229565887786
36539,Aviat Networks Hollang BV,2,1.0,4,1.0,11,0.0011337374650254
36540,Aviat Networks Hollang BV,2,1.0,4,1.0,12,0.0071291270542272
36541,Aviat Networks Hollang BV,2,1.0,4,1.0,13,0.0343583830891204
36542,Aviat Networks Hollang BV,2,1.0,4,1.0,14,0.0099048220781301
36543,Aviat Networks Hollang BV,2,1.0,4,1.0,15,0.0632457822174093
