,Bedrijf,Maand nummer,Probability Maand,Dag nummer,Probability Dag,Uur nummer,Probability Uur,Probability Uur Smart0,Probability Uur Smart1
32763,Shaoke Logistics B.V.,4,1.0,1,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32764,Shaoke Logistics B.V.,4,1.0,1,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32765,Shaoke Logistics B.V.,4,1.0,1,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32766,Shaoke Logistics B.V.,4,1.0,1,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32767,Shaoke Logistics B.V.,4,1.0,1,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32768,Shaoke Logistics B.V.,4,1.0,1,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32769,Shaoke Logistics B.V.,4,1.0,1,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32770,Shaoke Logistics B.V.,4,1.0,1,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32771,Shaoke Logistics B.V.,4,1.0,1,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32772,Shaoke Logistics B.V.,4,1.0,1,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32773,Shaoke Logistics B.V.,4,1.0,1,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32774,Shaoke Logistics B.V.,4,1.0,1,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32775,Shaoke Logistics B.V.,4,1.0,1,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32776,Shaoke Logistics B.V.,4,1.0,1,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32777,Shaoke Logistics B.V.,4,1.0,1,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32778,Shaoke Logistics B.V.,4,1.0,1,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32779,Shaoke Logistics B.V.,4,1.0,1,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32780,Shaoke Logistics B.V.,4,1.0,1,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32781,Shaoke Logistics B.V.,4,1.0,1,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32782,Shaoke Logistics B.V.,4,1.0,1,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32783,Shaoke Logistics B.V.,4,1.0,1,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32784,Shaoke Logistics B.V.,4,1.0,2,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32785,Shaoke Logistics B.V.,4,1.0,2,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32786,Shaoke Logistics B.V.,4,1.0,2,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32787,Shaoke Logistics B.V.,4,1.0,2,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32788,Shaoke Logistics B.V.,4,1.0,2,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32789,Shaoke Logistics B.V.,4,1.0,2,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32790,Shaoke Logistics B.V.,4,1.0,2,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32791,Shaoke Logistics B.V.,4,1.0,2,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32792,Shaoke Logistics B.V.,4,1.0,2,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32793,Shaoke Logistics B.V.,4,1.0,2,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32794,Shaoke Logistics B.V.,4,1.0,2,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32795,Shaoke Logistics B.V.,4,1.0,2,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32796,Shaoke Logistics B.V.,4,1.0,2,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32797,Shaoke Logistics B.V.,4,1.0,2,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32798,Shaoke Logistics B.V.,4,1.0,2,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32799,Shaoke Logistics B.V.,4,1.0,2,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32800,Shaoke Logistics B.V.,4,1.0,2,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32801,Shaoke Logistics B.V.,4,1.0,2,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32802,Shaoke Logistics B.V.,4,1.0,2,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32803,Shaoke Logistics B.V.,4,1.0,2,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32804,Shaoke Logistics B.V.,4,1.0,2,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32805,Shaoke Logistics B.V.,4,1.0,2,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32806,Shaoke Logistics B.V.,4,1.0,2,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32807,Shaoke Logistics B.V.,4,1.0,2,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32808,Shaoke Logistics B.V.,4,1.0,3,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32809,Shaoke Logistics B.V.,4,1.0,3,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32810,Shaoke Logistics B.V.,4,1.0,3,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32811,Shaoke Logistics B.V.,4,1.0,3,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32812,Shaoke Logistics B.V.,4,1.0,3,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32813,Shaoke Logistics B.V.,4,1.0,3,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32814,Shaoke Logistics B.V.,4,1.0,3,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32815,Shaoke Logistics B.V.,4,1.0,3,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32816,Shaoke Logistics B.V.,4,1.0,3,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32817,Shaoke Logistics B.V.,4,1.0,3,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32818,Shaoke Logistics B.V.,4,1.0,3,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32819,Shaoke Logistics B.V.,4,1.0,3,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32820,Shaoke Logistics B.V.,4,1.0,3,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32821,Shaoke Logistics B.V.,4,1.0,3,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32822,Shaoke Logistics B.V.,4,1.0,3,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32823,Shaoke Logistics B.V.,4,1.0,3,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32824,Shaoke Logistics B.V.,4,1.0,3,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32825,Shaoke Logistics B.V.,4,1.0,3,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32826,Shaoke Logistics B.V.,4,1.0,3,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32827,Shaoke Logistics B.V.,4,1.0,3,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32828,Shaoke Logistics B.V.,4,1.0,3,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32829,Shaoke Logistics B.V.,4,1.0,3,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32830,Shaoke Logistics B.V.,4,1.0,3,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32831,Shaoke Logistics B.V.,4,1.0,3,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32832,Shaoke Logistics B.V.,4,1.0,4,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32833,Shaoke Logistics B.V.,4,1.0,4,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32834,Shaoke Logistics B.V.,4,1.0,4,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32835,Shaoke Logistics B.V.,4,1.0,4,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32836,Shaoke Logistics B.V.,4,1.0,4,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32837,Shaoke Logistics B.V.,4,1.0,4,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32838,Shaoke Logistics B.V.,4,1.0,4,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32839,Shaoke Logistics B.V.,4,1.0,4,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32840,Shaoke Logistics B.V.,4,1.0,4,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32841,Shaoke Logistics B.V.,4,1.0,4,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32842,Shaoke Logistics B.V.,4,1.0,4,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32843,Shaoke Logistics B.V.,4,1.0,4,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32844,Shaoke Logistics B.V.,4,1.0,4,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32845,Shaoke Logistics B.V.,4,1.0,4,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32846,Shaoke Logistics B.V.,4,1.0,4,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32847,Shaoke Logistics B.V.,4,1.0,4,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32848,Shaoke Logistics B.V.,4,1.0,4,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32849,Shaoke Logistics B.V.,4,1.0,4,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32850,Shaoke Logistics B.V.,4,1.0,4,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32851,Shaoke Logistics B.V.,4,1.0,4,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32852,Shaoke Logistics B.V.,4,1.0,4,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32853,Shaoke Logistics B.V.,4,1.0,4,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32854,Shaoke Logistics B.V.,4,1.0,4,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32855,Shaoke Logistics B.V.,4,1.0,4,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32856,Shaoke Logistics B.V.,4,1.0,5,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32857,Shaoke Logistics B.V.,4,1.0,5,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32858,Shaoke Logistics B.V.,4,1.0,5,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32859,Shaoke Logistics B.V.,4,1.0,5,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32860,Shaoke Logistics B.V.,4,1.0,5,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32861,Shaoke Logistics B.V.,4,1.0,5,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32862,Shaoke Logistics B.V.,4,1.0,5,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32863,Shaoke Logistics B.V.,4,1.0,5,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32864,Shaoke Logistics B.V.,4,1.0,5,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32865,Shaoke Logistics B.V.,4,1.0,5,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32866,Shaoke Logistics B.V.,4,1.0,5,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32867,Shaoke Logistics B.V.,4,1.0,5,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32868,Shaoke Logistics B.V.,4,1.0,5,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32869,Shaoke Logistics B.V.,4,1.0,5,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32870,Shaoke Logistics B.V.,4,1.0,5,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32871,Shaoke Logistics B.V.,4,1.0,5,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32872,Shaoke Logistics B.V.,4,1.0,5,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32873,Shaoke Logistics B.V.,4,1.0,5,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32874,Shaoke Logistics B.V.,4,1.0,5,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32875,Shaoke Logistics B.V.,4,1.0,5,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32876,Shaoke Logistics B.V.,4,1.0,5,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32877,Shaoke Logistics B.V.,4,1.0,5,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32878,Shaoke Logistics B.V.,4,1.0,5,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32879,Shaoke Logistics B.V.,4,1.0,5,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32880,Shaoke Logistics B.V.,4,1.0,6,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32881,Shaoke Logistics B.V.,4,1.0,6,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32882,Shaoke Logistics B.V.,4,1.0,6,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32883,Shaoke Logistics B.V.,4,1.0,6,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32884,Shaoke Logistics B.V.,4,1.0,6,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32885,Shaoke Logistics B.V.,4,1.0,6,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32886,Shaoke Logistics B.V.,4,1.0,6,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32887,Shaoke Logistics B.V.,4,1.0,6,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32888,Shaoke Logistics B.V.,4,1.0,6,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32889,Shaoke Logistics B.V.,4,1.0,6,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32890,Shaoke Logistics B.V.,4,1.0,6,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32891,Shaoke Logistics B.V.,4,1.0,6,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32892,Shaoke Logistics B.V.,4,1.0,6,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32893,Shaoke Logistics B.V.,4,1.0,6,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32894,Shaoke Logistics B.V.,4,1.0,6,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32895,Shaoke Logistics B.V.,4,1.0,6,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32896,Shaoke Logistics B.V.,4,1.0,6,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32897,Shaoke Logistics B.V.,4,1.0,6,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32898,Shaoke Logistics B.V.,4,1.0,6,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32899,Shaoke Logistics B.V.,4,1.0,6,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32900,Shaoke Logistics B.V.,4,1.0,6,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32901,Shaoke Logistics B.V.,4,1.0,6,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32902,Shaoke Logistics B.V.,4,1.0,6,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32903,Shaoke Logistics B.V.,4,1.0,6,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32904,Shaoke Logistics B.V.,4,1.0,7,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32905,Shaoke Logistics B.V.,4,1.0,7,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32906,Shaoke Logistics B.V.,4,1.0,7,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32907,Shaoke Logistics B.V.,4,1.0,7,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32908,Shaoke Logistics B.V.,4,1.0,7,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32909,Shaoke Logistics B.V.,4,1.0,7,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32910,Shaoke Logistics B.V.,4,1.0,7,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32911,Shaoke Logistics B.V.,4,1.0,7,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32912,Shaoke Logistics B.V.,4,1.0,7,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32913,Shaoke Logistics B.V.,4,1.0,7,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32914,Shaoke Logistics B.V.,4,1.0,7,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32915,Shaoke Logistics B.V.,4,1.0,7,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32916,Shaoke Logistics B.V.,4,1.0,7,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32917,Shaoke Logistics B.V.,4,1.0,7,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32918,Shaoke Logistics B.V.,4,1.0,7,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32919,Shaoke Logistics B.V.,4,1.0,7,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32920,Shaoke Logistics B.V.,4,1.0,7,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32921,Shaoke Logistics B.V.,4,1.0,7,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32922,Shaoke Logistics B.V.,4,1.0,7,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32923,Shaoke Logistics B.V.,4,1.0,7,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32924,Shaoke Logistics B.V.,4,1.0,7,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32925,Shaoke Logistics B.V.,4,1.0,7,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32926,Shaoke Logistics B.V.,4,1.0,7,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32927,Shaoke Logistics B.V.,4,1.0,7,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32928,Shaoke Logistics B.V.,5,1.0,1,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32929,Shaoke Logistics B.V.,5,1.0,1,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32930,Shaoke Logistics B.V.,5,1.0,1,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32931,Shaoke Logistics B.V.,5,1.0,1,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32932,Shaoke Logistics B.V.,5,1.0,1,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32933,Shaoke Logistics B.V.,5,1.0,1,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32934,Shaoke Logistics B.V.,5,1.0,1,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32935,Shaoke Logistics B.V.,5,1.0,1,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32936,Shaoke Logistics B.V.,5,1.0,1,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32937,Shaoke Logistics B.V.,5,1.0,1,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32938,Shaoke Logistics B.V.,5,1.0,1,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32939,Shaoke Logistics B.V.,5,1.0,1,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32940,Shaoke Logistics B.V.,5,1.0,1,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32941,Shaoke Logistics B.V.,5,1.0,1,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32942,Shaoke Logistics B.V.,5,1.0,1,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32943,Shaoke Logistics B.V.,5,1.0,1,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32944,Shaoke Logistics B.V.,5,1.0,1,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32945,Shaoke Logistics B.V.,5,1.0,1,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32946,Shaoke Logistics B.V.,5,1.0,1,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32947,Shaoke Logistics B.V.,5,1.0,1,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32948,Shaoke Logistics B.V.,5,1.0,1,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32949,Shaoke Logistics B.V.,5,1.0,1,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32950,Shaoke Logistics B.V.,5,1.0,1,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32951,Shaoke Logistics B.V.,5,1.0,1,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32952,Shaoke Logistics B.V.,5,1.0,2,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32953,Shaoke Logistics B.V.,5,1.0,2,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32954,Shaoke Logistics B.V.,5,1.0,2,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32955,Shaoke Logistics B.V.,5,1.0,2,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32956,Shaoke Logistics B.V.,5,1.0,2,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32957,Shaoke Logistics B.V.,5,1.0,2,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32958,Shaoke Logistics B.V.,5,1.0,2,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32959,Shaoke Logistics B.V.,5,1.0,2,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32960,Shaoke Logistics B.V.,5,1.0,2,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32961,Shaoke Logistics B.V.,5,1.0,2,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32962,Shaoke Logistics B.V.,5,1.0,2,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32963,Shaoke Logistics B.V.,5,1.0,2,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32964,Shaoke Logistics B.V.,5,1.0,2,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32965,Shaoke Logistics B.V.,5,1.0,2,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32966,Shaoke Logistics B.V.,5,1.0,2,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32967,Shaoke Logistics B.V.,5,1.0,2,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32968,Shaoke Logistics B.V.,5,1.0,2,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32969,Shaoke Logistics B.V.,5,1.0,2,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32970,Shaoke Logistics B.V.,5,1.0,2,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32971,Shaoke Logistics B.V.,5,1.0,2,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32972,Shaoke Logistics B.V.,5,1.0,2,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32973,Shaoke Logistics B.V.,5,1.0,2,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32974,Shaoke Logistics B.V.,5,1.0,2,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32975,Shaoke Logistics B.V.,5,1.0,2,1.0,23,0.0,0.0410614397981484,0.0609691756841019
32976,Shaoke Logistics B.V.,5,1.0,3,1.0,0,0.0,0.0223966530687821,0.0611542639966294
32977,Shaoke Logistics B.V.,5,1.0,3,1.0,1,0.0,0.0107871822875869,0.0611021969756856
32978,Shaoke Logistics B.V.,5,1.0,3,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
32979,Shaoke Logistics B.V.,5,1.0,3,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
32980,Shaoke Logistics B.V.,5,1.0,3,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
32981,Shaoke Logistics B.V.,5,1.0,3,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
32982,Shaoke Logistics B.V.,5,1.0,3,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
32983,Shaoke Logistics B.V.,5,1.0,3,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
32984,Shaoke Logistics B.V.,5,1.0,3,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
32985,Shaoke Logistics B.V.,5,1.0,3,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
32986,Shaoke Logistics B.V.,5,1.0,3,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
32987,Shaoke Logistics B.V.,5,1.0,3,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
32988,Shaoke Logistics B.V.,5,1.0,3,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
32989,Shaoke Logistics B.V.,5,1.0,3,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
32990,Shaoke Logistics B.V.,5,1.0,3,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
32991,Shaoke Logistics B.V.,5,1.0,3,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
32992,Shaoke Logistics B.V.,5,1.0,3,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
32993,Shaoke Logistics B.V.,5,1.0,3,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
32994,Shaoke Logistics B.V.,5,1.0,3,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
32995,Shaoke Logistics B.V.,5,1.0,3,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
32996,Shaoke Logistics B.V.,5,1.0,3,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
32997,Shaoke Logistics B.V.,5,1.0,3,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
32998,Shaoke Logistics B.V.,5,1.0,3,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
32999,Shaoke Logistics B.V.,5,1.0,3,1.0,23,0.0,0.0410614397981484,0.0609691756841019
33000,Shaoke Logistics B.V.,5,1.0,4,1.0,0,0.0,0.0223966530687821,0.0611542639966294
33001,Shaoke Logistics B.V.,5,1.0,4,1.0,1,0.0,0.0107871822875869,0.0611021969756856
33002,Shaoke Logistics B.V.,5,1.0,4,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
33003,Shaoke Logistics B.V.,5,1.0,4,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
33004,Shaoke Logistics B.V.,5,1.0,4,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
33005,Shaoke Logistics B.V.,5,1.0,4,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
